TREEID,OBJECTID,ONSTREET,PARITY,CROSSSTREE,CROSSSTR_1,Location plain text,y,x,TREELOCATI,SITE,TREEPIT,TREECONDIT,DIAMETER,SPECIES,BOROUGH,ZIPCODE,FID_1,COMMDIST
47103,11853,5 AVENUE,even,DE GRAW STREET,SACKETT STREET,"172 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,1,1,1,13,PYCA,Brooklyn,11217,33,306
47102,11857,5 AVENUE,even,DE GRAW STREET,SACKETT STREET,"170 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,1,1,3,4,PYCA,Brooklyn,11217,33,306
47104,11858,5 AVENUE,even,DE GRAW STREET,SACKETT STREET,"176 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,1,1,7,0,,Brooklyn,11217,33,306
47106,11859,5 AVENUE,even,DE GRAW STREET,SACKETT STREET,"186 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,1,1,1,4,PYCA,Brooklyn,11217,33,306
47105,11862,5 AVENUE,even,DE GRAW STREET,SACKETT STREET,"182 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,1,1,1,15,PYCA,Brooklyn,11217,33,306
49536,12786,UNION STREET,odd,5 AVENUE,6 AVENUE,"205 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,2,3,1,6,TIAM,Brooklyn,11217,33,306
49578,12823,5 AVENUE,even,SACKETT STREET,UNION STREET,"192 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,1,1,1,12,PYCA,Brooklyn,11217,33,306
49580,12824,5 AVENUE,even,SACKETT STREET,UNION STREET,"194 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,1,1,2,12,PYCA,Brooklyn,11217,33,306
49582,12825,5 AVENUE,even,SACKETT STREET,UNION STREET,"200 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,1,1,1,12,PYCA,Brooklyn,11217,33,306
49583,12833,5 AVENUE,even,SACKETT STREET,UNION STREET,"200 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,2,1,1,1,3,PYCA,Brooklyn,11217,33,306
49585,12842,5 AVENUE,even,SACKETT STREET,UNION STREET,"200 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,3,1,1,2,11,PYCA,Brooklyn,11217,33,306
49587,12843,5 AVENUE,even,SACKETT STREET,UNION STREET,"204 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,1,1,1,14,PYCA,Brooklyn,11217,33,306
49690,12932,BUTLER STREET,odd,3 AVENUE,4 AVENUE,"355 BUTLER STREET, Brooklyn, NY",-73.9817461038, 40.68038025,1,1,1,2,5,PYCA,Brooklyn,11217,33,306
49701,12935,DOUGLASS STREET,even,NEVINS STREET,3 AVENUE,"240 DOUGLASS STREET, Brooklyn, NY",-73.9856598333, 40.680744375,1,9,1,3,24,PLAC,Brooklyn,11217,33,306
49706,12936,DOUGLASS STREET,even,NEVINS STREET,3 AVENUE,"251 DOUGLASS STREET, Brooklyn, NY",-73.9852039355, 40.6809019,2,4,1,2,21,PLAC,Brooklyn,11217,33,306
49709,12937,DOUGLASS STREET,even,NEVINS STREET,3 AVENUE,"255 DOUGLASS STREET, Brooklyn, NY",-73.98517256, 40.68073956,1,4,1,2,21,PLAC,Brooklyn,11217,33,306
49693,12940,BUTLER STREET,odd,3 AVENUE,4 AVENUE,"355 BUTLER STREET, Brooklyn, NY",-73.9817461038, 40.68038025,2,1,1,2,5,PYCA,Brooklyn,11217,33,306
49698,12942,DOUGLASS STREET,even,NEVINS STREET,3 AVENUE,"230 DOUGLASS STREET, Brooklyn, NY",-73.986009, 40.68088,1,9,1,2,24,PLAC,Brooklyn,11217,33,306
49703,12943,DOUGLASS STREET,even,NEVINS STREET,3 AVENUE,"251 DOUGLASS STREET, Brooklyn, NY",-73.9852039355, 40.6809019,1,4,1,2,25,PLAC,Brooklyn,11217,33,306
49713,12946,DOUGLASS STREET,even,NEVINS STREET,3 AVENUE,"255 DOUGLASS STREET, Brooklyn, NY",-73.98517256, 40.68073956,2,4,1,3,21,PLAC,Brooklyn,11217,33,306
49716,12947,DOUGLASS STREET,even,NEVINS STREET,3 AVENUE,"263 DOUGLASS STREET, Brooklyn, NY",-73.9849044, 40.6806354,1,4,1,3,23,PLAC,Brooklyn,11217,33,306
49720,12948,DOUGLASS STREET,even,NEVINS STREET,3 AVENUE,"265 DOUGLASS STREET, Brooklyn, NY",-73.9846633, 40.6805582,1,4,1,2,26,PLAC,Brooklyn,11217,33,306
49726,12950,DOUGLASS STREET,even,NEVINS STREET,3 AVENUE,"269 DOUGLASS STREET, Brooklyn, NY",-73.9843736, 40.6804439,1,4,1,2,17,PLAC,Brooklyn,11217,33,306
49732,12952,DOUGLASS STREET,odd,3 AVENUE,4 AVENUE,"295 DOUGLASS STREET, Brooklyn, NY",-73.9834694845, 40.6802754,1,1,1,2,2,AIAL,Brooklyn,11217,33,306
49722,12956,DOUGLASS STREET,even,NEVINS STREET,3 AVENUE,"267 DOUGLASS STREET, Brooklyn, NY",-73.9846083, 40.6805368,1,4,1,2,17,PLAC,Brooklyn,11217,33,306
49737,12961,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"354 BUTLER STREET, Brooklyn, NY",-73.98093485, 40.6795688,1,1,2,2,9,ACPL,Brooklyn,11217,33,306
49748,12965,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"380 BUTLER STREET, Brooklyn, NY",-73.98022935, 40.67929405,1,1,2,2,7,PYCA,Brooklyn,11217,33,306
49756,12966,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"384 BUTLER STREET, Brooklyn, NY",-73.98008745, 40.6792388,1,1,2,2,11,QU,Brooklyn,11217,33,306
49764,12968,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"390 BUTLER STREET, Brooklyn, NY",-73.9799472798, 40.6791842,1,1,2,2,5,GIBI,Brooklyn,11217,33,306
49739,12970,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"364 BUTLER STREET, Brooklyn, NY",-73.9806541134, 40.67945945,1,1,2,2,14,PYCA,Brooklyn,11217,33,306
49743,12971,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"366 BUTLER STREET, Brooklyn, NY",-73.980582931, 40.67943175,1,1,2,2,8,ACPL,Brooklyn,11217,33,306
49746,12972,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"372 BUTLER STREET, Brooklyn, NY",-73.9804343698, 40.6793739,1,1,2,7,0,,Brooklyn,11217,33,306
49752,12973,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"382 BUTLER STREET, Brooklyn, NY",-73.9801574673, 40.6792661,1,1,3,2,9,UNK,Brooklyn,11217,33,306
49758,12974,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"384 BUTLER STREET, Brooklyn, NY",-73.98008745, 40.6792388,2,1,2,2,21,BE,Brooklyn,11217,33,306
49767,12976,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"392 BUTLER STREET, Brooklyn, NY",-73.979879287, 40.67915775,1,1,2,2,8,ACPL,Brooklyn,11217,33,306
49772,12977,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"394 BUTLER STREET, Brooklyn, NY",-73.9798053822, 40.6791289,1,1,2,2,8,ACPL,Brooklyn,11217,33,306
49778,12986,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"396 BUTLER STREET, Brooklyn, NY",-73.9797332804, 40.67910085,1,1,2,2,8,ACPL,Brooklyn,11217,33,306
51653,13478,3 AVENUE,odd,WYCKOFF STREET,BALTIC STREET,"130 3 AVENUE, Brooklyn, NY",-73.8999599, 40.614211,1,2,1,1,25,ROPS,Brooklyn,11217,33,306
55762,14587,DOUGLASS STREET,even,4 AVENUE,5 AVENUE,"348 DOUGLASS STREET, Brooklyn, NY",-73.9815304, 40.6791293,1,1,1,7,0,,Brooklyn,11217,33,306
55764,14588,DOUGLASS STREET,even,4 AVENUE,5 AVENUE,"370 DOUGLASS STREET, Brooklyn, NY",-73.9807808359, 40.6787531,1,1,1,2,11,ULPA,Brooklyn,11217,33,306
55766,14589,DOUGLASS STREET,even,4 AVENUE,5 AVENUE,"382 DOUGLASS STREET, Brooklyn, NY",-73.980458679, 40.6786314,1,1,1,2,8,ULPA,Brooklyn,11217,33,306
55763,14595,DOUGLASS STREET,even,4 AVENUE,5 AVENUE,"356 DOUGLASS STREET, Brooklyn, NY",-73.9811749202, 40.67889715,1,1,1,2,4,ACPLCR,Brooklyn,11217,33,306
55769,14598,DOUGLASS STREET,even,4 AVENUE,5 AVENUE,"386 DOUGLASS STREET, Brooklyn, NY",-73.980353987, 40.67858695,1,1,1,2,3,GIBI,Brooklyn,11217,33,306
55775,14601,DOUGLASS STREET,even,4 AVENUE,5 AVENUE,"390 DOUGLASS STREET, Brooklyn, NY",-73.9802412647, 40.678544,1,1,3,2,7,UNK,Brooklyn,11217,33,306
55777,14602,DOUGLASS STREET,even,4 AVENUE,5 AVENUE,"390 DOUGLASS STREET, Brooklyn, NY",-73.9802412647, 40.678544,2,1,1,2,9,ULPA,Brooklyn,11217,33,306
55784,14606,DOUGLASS STREET,even,4 AVENUE,5 AVENUE,"406 DOUGLASS STREET, Brooklyn, NY",-73.9797542461, 40.67835615,1,1,1,2,10,ULPA,Brooklyn,11217,33,306
55786,14607,BUTLER STREET,odd,4 AVENUE,GREGORY PLACE,"347 BUTLER STREET, Brooklyn, NY",-73.9820645385, 40.6803320769231,1,9,1,2,6,PYCA,Brooklyn,11217,33,306
55788,14608,BUTLER STREET,odd,4 AVENUE,GREGORY PLACE,"391 BUTLER STREET, Brooklyn, NY",-73.9801800578, 40.67972965,1,1,2,2,2,ULPA,Brooklyn,11217,33,306
55790,14609,BUTLER STREET,odd,4 AVENUE,GREGORY PLACE,"411 BUTLER STREET, Brooklyn, NY",-73.9797583578, 40.6795684,1,1,2,2,13,PYCA,Brooklyn,11217,33,306
55792,14610,BUTLER STREET,odd,4 AVENUE,GREGORY PLACE,"419 BUTLER STREET, Brooklyn, NY",-73.9796179126, 40.67951465,1,1,2,2,14,PYCA,Brooklyn,11217,33,306
55779,14611,DOUGLASS STREET,even,4 AVENUE,5 AVENUE,"398 DOUGLASS STREET, Brooklyn, NY",-73.9800282167, 40.67845045,1,1,1,2,2,QUPA,Brooklyn,11217,33,306
55783,14613,DOUGLASS STREET,even,4 AVENUE,5 AVENUE,"400 DOUGLASS STREET, Brooklyn, NY",-73.9799697977, 40.6784374,1,1,1,2,2,QUPA,Brooklyn,11217,33,306
55785,14614,DOUGLASS STREET,even,4 AVENUE,5 AVENUE,"410 DOUGLASS STREET, Brooklyn, NY",-73.979640352, 40.6783115,1,1,1,2,4,ACPLCR,Brooklyn,11217,33,306
55787,14615,BUTLER STREET,odd,4 AVENUE,GREGORY PLACE,"349 BUTLER STREET, Brooklyn, NY",-73.9819838462, 40.6803006923077,1,9,1,2,5,PYCA,Brooklyn,11217,33,306
55789,14616,BUTLER STREET,odd,4 AVENUE,GREGORY PLACE,"401 BUTLER STREET, Brooklyn, NY",-73.9799669629, 40.67965075,1,1,2,2,14,PYCA,Brooklyn,11217,33,306
55791,14617,BUTLER STREET,odd,4 AVENUE,GREGORY PLACE,"415 BUTLER STREET, Brooklyn, NY",-73.9796872868, 40.67954125,1,1,2,2,6,PYCA,Brooklyn,11217,33,306
60435,15660,PROSPECT PLACE,odd,EASTERN PARKWAY EXTENSION,HOPKINSON AVENUE,"33 PROSPECT PLACE, Brooklyn, NY",-73.9766061902, 40.6800181,3,3,1,1,6,QURU,Brooklyn,11217,33,306
78197,19870,4 AVENUE,odd,27 STREET,28 STREET,"183 4 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,18,PLAC,Brooklyn,11217,33,306
61869,15997,RALPH AVENUE,even,DEAN STREET,PACIFIC STREET,"708 PACIFIC STREET, Brooklyn, NY",-73.9721375263, 40.6818084736842,1,2,3,3,22,PLAC,Brooklyn,11217,35,308
61877,15999,RALPH AVENUE,even,DEAN STREET,PACIFIC STREET,"708 PACIFIC STREET, Brooklyn, NY",-73.9721375263, 40.6818084736842,2,2,3,2,22,PLAC,Brooklyn,11217,35,308
61881,16001,RALPH AVENUE,even,DEAN STREET,PACIFIC STREET,"708 PACIFIC STREET, Brooklyn, NY",-73.9721375263, 40.6818084736842,3,2,3,2,24,PLAC,Brooklyn,11217,35,308
92468,23669,SACKETT STREET,even,NEVINS STREET,3 AVENUE,"568 SACKETT STREET, Brooklyn, NY",-73.9861919862, 40.67927515,1,1,1,2,11,GLTR,Brooklyn,11217,33,306
92470,23670,SACKETT STREET,even,NEVINS STREET,3 AVENUE,"580 SACKETT STREET, Brooklyn, NY",-73.9884006667, 40.6802043333333,1,1,1,2,3,TICO,Brooklyn,11217,33,306
92472,23671,NEVINS STREET,odd,SACKETT STREET,UNION STREET,"291 NEVINS STREET, Brooklyn, NY",-73.986982401, 40.6794344,2,1,1,3,4,PYCA,Brooklyn,11217,33,306
92474,23672,3 AVENUE,odd,DE GRAW STREET,SACKETT STREET,"225 3 AVENUE, Brooklyn, NY",-73.8999599, 40.614211,1,1,1,2,7,PYCA,Brooklyn,11217,33,306
92469,23674,SACKETT STREET,even,NEVINS STREET,3 AVENUE,"576 SACKETT STREET, Brooklyn, NY",-73.9859097139, 40.67919215,1,1,1,2,4,PYCA,Brooklyn,11217,33,306
92471,23675,NEVINS STREET,odd,SACKETT STREET,UNION STREET,"291 NEVINS STREET, Brooklyn, NY",-73.986982401, 40.6794344,1,1,1,3,3,PYCA,Brooklyn,11217,33,306
92473,23676,SACKETT STREET,odd,3 AVENUE,4 AVENUE,"225 3 AVENUE, Brooklyn, NY",-73.8999599, 40.614211,1,2,1,2,8,PYCA,Brooklyn,11217,33,306
123766,31691,4 AVENUE,even,BUTLER STREET,DOUGLASS STREET,"56 4 AVENUE, Brooklyn, NY",-73.9853309, 40.586712,1,1,1,2,10,FRPE,Brooklyn,11217,29,302
123720,31656,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"401 DOUGLASS STREET, Brooklyn, NY",-73.9797100827, 40.6786828,1,1,1,2,5,UNK,Brooklyn,11217,33,306
117951,30337,CARLTON AVENUE,odd,PROSPECT PLACE,PARK PLACE,"135 PARK PLACE, Brooklyn, NY",-73.973771129, 40.6780143870968,2,2,1,1,33,ACPLCR,Brooklyn,11217,33,306
117946,30340,CARLTON AVENUE,odd,PROSPECT PLACE,PARK PLACE,"135 PARK PLACE, Brooklyn, NY",-73.973771129, 40.6780143870968,1,2,1,2,55,PLAC,Brooklyn,11217,33,306
123653,31620,BUTLER STREET,even,4 AVENUE,GREGORY PLACE,"346 BUTLER STREET, Brooklyn, NY",-73.9811468628, 40.67965135,1,1,2,2,6,AC,Brooklyn,11217,33,306
123660,31622,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"357 DOUGLASS STREET, Brooklyn, NY",-73.9811234, 40.67923095,1,1,1,2,3,ACPLCR,Brooklyn,11217,33,306
123663,31623,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"363 DOUGLASS STREET, Brooklyn, NY",-73.98093355, 40.6791557,1,1,1,2,4,ACPLCR,Brooklyn,11217,33,306
123667,31624,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"371 DOUGLASS STREET, Brooklyn, NY",-73.980679, 40.6790552,1,1,1,2,6,ACPLCR,Brooklyn,11217,33,306
123671,31625,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"377 DOUGLASS STREET, Brooklyn, NY",-73.981374686, 40.6792613139535,1,1,1,2,8,ACPL,Brooklyn,11217,33,306
123676,31630,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"377 DOUGLASS STREET, Brooklyn, NY",-73.981374686, 40.6792613139535,2,1,1,2,6,ACPL,Brooklyn,11217,33,306
123687,31633,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"381 DOUGLASS STREET, Brooklyn, NY",-73.9813480698, 40.6792509302326,2,1,1,2,7,ACPL,Brooklyn,11217,33,306
123681,31636,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"381 DOUGLASS STREET, Brooklyn, NY",-73.9813480698, 40.6792509302326,1,1,1,3,8,ACPL,Brooklyn,11217,33,306
123699,31641,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"385 DOUGLASS STREET, Brooklyn, NY",-73.9813214535, 40.6792405465116,2,1,1,2,7,ACPL,Brooklyn,11217,33,306
123691,31642,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"385 DOUGLASS STREET, Brooklyn, NY",-73.9813214535, 40.6792405465116,1,1,1,2,8,ACPL,Brooklyn,11217,33,306
123703,31646,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"387 DOUGLASS STREET, Brooklyn, NY",-73.9801491204, 40.6788804,1,1,1,2,8,ULPA,Brooklyn,11217,33,306
123709,31648,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"391 DOUGLASS STREET, Brooklyn, NY",-73.9800298017, 40.67881655,1,1,1,2,4,ACPLCR,Brooklyn,11217,33,306
123715,31654,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"399 DOUGLASS STREET, Brooklyn, NY",-73.979770653, 40.6787138,1,1,1,2,4,ACPLCR,Brooklyn,11217,33,306
123727,31662,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"403 DOUGLASS STREET, Brooklyn, NY",-73.9796478, 40.6786551,1,1,1,2,3,QU,Brooklyn,11217,33,306
123729,31663,DOUGLASS STREET,odd,4 AVENUE,5 AVENUE,"407 DOUGLASS STREET, Brooklyn, NY",-73.9795108091, 40.67861935,1,1,1,2,5,ACPLCR,Brooklyn,11217,33,306
123873,31737,DE GRAW STREET,even,4 AVENUE,5 AVENUE,"672 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,23,PLAC,Brooklyn,11217,33,306
123871,31740,DE GRAW STREET,even,4 AVENUE,5 AVENUE,"666 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,9,ACPL,Brooklyn,11217,33,306
123876,31741,DE GRAW STREET,even,4 AVENUE,5 AVENUE,"680 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,3,12,ACPL,Brooklyn,11217,33,306
123884,31742,DE GRAW STREET,even,4 AVENUE,5 AVENUE,"706 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,6,TITO,Brooklyn,11217,33,306
123878,31746,DE GRAW STREET,even,4 AVENUE,5 AVENUE,"686 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,3,7,ACPL,Brooklyn,11217,33,306
123887,31747,DE GRAW STREET,even,4 AVENUE,5 AVENUE,"710 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,10,ACPL,Brooklyn,11217,33,306
123926,31752,3 AVENUE,even,DOUGLASS STREET,DE GRAW STREET,"202 3 AVENUE, Brooklyn, NY",-73.8999599, 40.614211,1,9,2,2,24,PLAC,Brooklyn,11217,33,306
123932,31753,3 AVENUE,even,DOUGLASS STREET,DE GRAW STREET,"206 3 AVENUE, Brooklyn, NY",-73.8999599, 40.614211,1,9,2,2,24,PLAC,Brooklyn,11217,33,306
123923,31755,3 AVENUE,even,DOUGLASS STREET,DE GRAW STREET,"200 3 AVENUE, Brooklyn, NY",-73.8999599, 40.614211,1,9,2,2,25,PLAC,Brooklyn,11217,33,306
123928,31756,3 AVENUE,even,DOUGLASS STREET,DE GRAW STREET,"204 3 AVENUE, Brooklyn, NY",-73.8999599, 40.614211,1,9,2,2,20,PLAC,Brooklyn,11217,33,306
123935,31757,3 AVENUE,even,DOUGLASS STREET,DE GRAW STREET,"208 3 AVENUE, Brooklyn, NY",-73.8999599, 40.614211,1,9,2,2,23,PLAC,Brooklyn,11217,33,306
123939,31758,3 AVENUE,even,DOUGLASS STREET,DE GRAW STREET,"212 3 AVENUE, Brooklyn, NY",-73.8999599, 40.614211,1,9,2,3,21,PLAC,Brooklyn,11217,33,306
123937,31762,3 AVENUE,even,DOUGLASS STREET,DE GRAW STREET,"210 3 AVENUE, Brooklyn, NY",-73.8999599, 40.614211,1,9,2,2,20,PLAC,Brooklyn,11217,33,306
124682,31976,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"707 SACKETT STREET, Brooklyn, NY",-73.9806169473, 40.6774173,1,1,1,2,13,TICO,Brooklyn,11217,33,306
124684,31977,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"713 SACKETT STREET, Brooklyn, NY",-73.9804072291, 40.6773774,1,1,1,2,10,GIBI,Brooklyn,11217,33,306
124683,31980,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"711 SACKETT STREET, Brooklyn, NY",-73.9804692541, 40.6774048,1,1,1,2,2,UNK,Brooklyn,11217,33,306
124685,31981,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"715 SACKETT STREET, Brooklyn, NY",-73.9803417351, 40.6773522,1,1,1,2,14,GIBI,Brooklyn,11217,33,306
124687,31982,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"188 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,2,2,1,2,12,PYCA,Brooklyn,11217,33,306
124689,31983,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"675 SACKETT STREET, Brooklyn, NY",-73.9820989444, 40.6779443888889,1,1,1,3,2,GLTR,Brooklyn,11217,33,306
124691,31984,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"675 SACKETT STREET, Brooklyn, NY",-73.9820989444, 40.6779443888889,3,1,1,2,2,GLTR,Brooklyn,11217,33,306
124693,31985,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"675 SACKETT STREET, Brooklyn, NY",-73.9820989444, 40.6779443888889,5,1,1,2,5,GLTR,Brooklyn,11217,33,306
124686,31986,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"188 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,2,1,2,4,TICO,Brooklyn,11217,33,306
124688,31987,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"663 SACKETT STREET, Brooklyn, NY",-73.9816851587, 40.6778778,1,1,1,2,3,ROPS,Brooklyn,11217,33,306
124690,31988,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"675 SACKETT STREET, Brooklyn, NY",-73.9820989444, 40.6779443888889,2,1,1,2,3,GLTR,Brooklyn,11217,33,306
124692,31989,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"675 SACKETT STREET, Brooklyn, NY",-73.9820989444, 40.6779443888889,4,1,1,3,11,PLAC,Brooklyn,11217,33,306
124694,31990,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"675 SACKETT STREET, Brooklyn, NY",-73.9820989444, 40.6779443888889,6,1,1,2,2,GLTR,Brooklyn,11217,33,306
124696,31991,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"685 SACKETT STREET, Brooklyn, NY",-73.9813362103, 40.6777207,1,1,1,2,8,ACPL,Brooklyn,11217,33,306
124698,31992,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"693 SACKETT STREET, Brooklyn, NY",-73.9810502, 40.6776215,1,1,1,2,8,FRPE,Brooklyn,11217,33,306
124700,31993,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"699 SACKETT STREET, Brooklyn, NY",-73.9808604472, 40.67754505,1,1,1,2,4,FRPE,Brooklyn,11217,33,306
124695,31994,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"675 SACKETT STREET, Brooklyn, NY",-73.9820989444, 40.6779443888889,7,1,1,2,3,GLTR,Brooklyn,11217,33,306
124697,31995,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"687 SACKETT STREET, Brooklyn, NY",-73.9812730341, 40.67769575,1,1,1,3,10,TICO,Brooklyn,11217,33,306
124699,31996,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"697 SACKETT STREET, Brooklyn, NY",-73.98092255, 40.67757115,1,1,1,2,8,GLTR,Brooklyn,11217,33,306
124701,31997,SACKETT STREET,odd,4 AVENUE,5 AVENUE,"703 SACKETT STREET, Brooklyn, NY",-73.980730863, 40.67749525,1,1,1,2,23,PLAC,Brooklyn,11217,33,306
124703,31998,DE GRAW STREET,odd,3 AVENUE,4 AVENUE,"621 DE GRAW STREET, Brooklyn, NY",???, ???,2,1,1,2,2,PYCA,Brooklyn,11217,33,306
124706,31999,DE GRAW STREET,odd,3 AVENUE,4 AVENUE,"621 DE GRAW STREET, Brooklyn, NY",???, ???,4,1,1,2,2,PYCA,Brooklyn,11217,33,306
124708,32000,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"645 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,4,PYCA,Brooklyn,11217,33,306
124711,32001,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"657 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,16,GIBI,Brooklyn,11217,33,306
124702,32002,DE GRAW STREET,odd,3 AVENUE,4 AVENUE,"621 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,2,PYCA,Brooklyn,11217,33,306
124704,32003,DE GRAW STREET,odd,3 AVENUE,4 AVENUE,"621 DE GRAW STREET, Brooklyn, NY",???, ???,3,1,1,2,2,PYCA,Brooklyn,11217,33,306
124707,32004,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"643 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,13,ACPL,Brooklyn,11217,33,306
124709,32005,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"651 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,26,PLAC,Brooklyn,11217,33,306
124712,32006,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"657A DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,23,PLAC,Brooklyn,11217,33,306
124716,32007,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"669 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,5,UNK,Brooklyn,11217,33,306
124719,32008,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"683 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,21,PLAC,Brooklyn,11217,33,306
124723,32009,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"691 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,16,ROPS,Brooklyn,11217,33,306
124714,32010,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"663 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,22,PLAC,Brooklyn,11217,33,306
124717,32011,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"679 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,2,TICO,Brooklyn,11217,33,306
124721,32012,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"687 DE GRAW STREET, Brooklyn, NY",???, ???,1,1,1,2,25,PLAC,Brooklyn,11217,33,306
124725,32013,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"164 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,1,2,1,2,11,ACPL,Brooklyn,11217,33,306
124729,32014,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"164 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,3,2,1,2,9,ULAM,Brooklyn,11217,33,306
124727,32018,DE GRAW STREET,odd,4 AVENUE,5 AVENUE,"164 5 AVENUE, Brooklyn, NY",-73.9535149, 40.590221,2,2,1,2,9,UNK,Brooklyn,11217,33,306
126742,32896,DE GRAW STREET,odd,NEVINS STREET,3 AVENUE,"561 DE GRAW STREET, Brooklyn, NY",???, ???,2,9,2,2,19,PLAC,Brooklyn,11217,33,306
